frame,time_s,WRIST_x,WRIST_y,THUMB_CMC_x,THUMB_CMC_y,THUMB_MCP_x,THUMB_MCP_y,THUMB_IP_x,THUMB_IP_y,THUMB_TIP_x,THUMB_TIP_y,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_TIP_x,RING_FINGER_TIP_y,PINKY_MCP_x,PINKY_MCP_y,PINKY_PIP_x,PINKY_PIP_y,PINKY_DIP_x,PINKY_DIP_y,PINKY_TIP_x,PINKY_TIP_y,WRIST_speed_mm_s,WRIST_speed_px_s,WRIST_accel_mm_s2,THUMB_CMC_speed_px_s,THUMB_CMC_speed_mm_s,THUMB_CMC_accel_mm_s2,THUMB_MCP_speed_px_s,THUMB_MCP_speed_mm_s,THUMB_MCP_accel_mm_s2,THUMB_IP_speed_px_s,THUMB_IP_speed_mm_s,THUMB_IP_accel_mm_s2,THUMB_TIP_speed_px_s,THUMB_TIP_speed_mm_s,THUMB_TIP_accel_mm_s2,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_MCP_speed_mm_s,INDEX_FINGER_MCP_accel_mm_s2,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_PIP_speed_mm_s,INDEX_FINGER_PIP_accel_mm_s2,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_DIP_speed_mm_s,INDEX_FINGER_DIP_accel_mm_s2,INDEX_FINGER_TIP_speed_px_s,INDEX_FINGER_TIP_speed_mm_s,INDEX_FINGER_TIP_accel_mm_s2,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_MCP_speed_mm_s,MIDDLE_FINGER_MCP_accel_mm_s2,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_PIP_speed_mm_s,MIDDLE_FINGER_PIP_accel_mm_s2,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_DIP_speed_mm_s,MIDDLE_FINGER_DIP_accel_mm_s2,MIDDLE_FINGER_TIP_speed_px_s,MIDDLE_FINGER_TIP_speed_mm_s,MIDDLE_FINGER_TIP_accel_mm_s2,RING_FINGER_MCP_speed_px_s,RING_FINGER_MCP_speed_mm_s,RING_FINGER_MCP_accel_mm_s2,RING_FINGER_PIP_speed_px_s,RING_FINGER_PIP_speed_mm_s,RING_FINGER_PIP_accel_mm_s2,RING_FINGER_DIP_speed_px_s,RING_FINGER_DIP_speed_mm_s,RING_FINGER_DIP_accel_mm_s2,RING_FINGER_TIP_speed_px_s,RING_FINGER_TIP_speed_mm_s,RING_FINGER_TIP_accel_mm_s2,PINKY_MCP_speed_px_s,PINKY_MCP_speed_mm_s,PINKY_MCP_accel_mm_s2,PINKY_PIP_speed_px_s,PINKY_PIP_speed_mm_s,PINKY_PIP_accel_mm_s2,PINKY_DIP_speed_px_s,PINKY_DIP_speed_mm_s,PINKY_DIP_accel_mm_s2,PINKY_TIP_speed_px_s,PINKY_TIP_speed_mm_s,PINKY_TIP_accel_mm_s2,WRIST_path_mm,THUMB_CMC_path_mm,THUMB_MCP_path_mm,THUMB_IP_path_mm,THUMB_TIP_path_mm,INDEX_FINGER_MCP_path_mm,INDEX_FINGER_PIP_path_mm,INDEX_FINGER_DIP_path_mm,INDEX_FINGER_TIP_path_mm,MIDDLE_FINGER_MCP_path_mm,MIDDLE_FINGER_PIP_path_mm,MIDDLE_FINGER_DIP_path_mm,MIDDLE_FINGER_TIP_path_mm,RING_FINGER_MCP_path_mm,RING_FINGER_PIP_path_mm,RING_FINGER_DIP_path_mm,RING_FINGER_TIP_path_mm,PINKY_MCP_path_mm,PINKY_PIP_path_mm,PINKY_DIP_path_mm,PINKY_TIP_path_mm
476,19.04,411.81339263916016,245.74956893920898,421.33056640625,207.51332759857178,407.78430938720703,175.46916961669922,385.1128387451172,158.77306938171387,365.1072311401367,155.09738445281982,402.1980285644531,164.6630573272705,368.11065673828125,131.6861343383789,364.5818328857422,141.1462926864624,370.9838104248047,153.33837032318115,382.03052520751953,175.1272487640381,348.86302947998047,139.09353733062744,351.41021728515625,149.33029174804688,361.0096740722656,162.36645698547363,364.5566177368164,187.6072883605957,337.1774673461914,154.41711902618408,344.04613494873047,161.7257595062256,353.8829040527344,171.3949728012085,351.06143951416016,200.7313871383667,334.3115997314453,172.5637435913086,341.95003509521484,177.0113182067871,351.05010986328125,185.38477420806885,412.9572388875751,395.87723207802765,28.62776180562605,421.1122097759367,439.28097228041673,-31128.52535071587,474.8703024982633,495.35844211100965,-39541.93257266299,513.6639315647479,535.8258109001465,-31975.36843104391,556.310210890623,580.3120514116254,-17770.29454440691,448.0155100266305,467.34500751217803,-25228.473003736708,553.1167794450964,576.9808403050935,-21753.996762223116,523.9383021799574,546.543466215389,-20369.891844466078,503.71735831444215,525.4500956707602,-19150.74040322096,438.53190568585154,457.45223584982995,-522.6084267898116,554.4548483585205,578.3766398084607,-74.03183605033234,507.9961606072105,529.9135056306924,-2839.2104130964044,478.3741849502678,499.0134985414366,-4407.9174589678005,447.62771273943594,466.9404788250208,-631.387427351244,540.6242699149312,563.9493451234334,5461.08824337381,499.11299849505957,520.647082100426,12274.743873232122,461.1131242130859,481.00771441265283,8467.92125039782,474.759430560081,495.24278663564536,-17870.757753857208,547.8982211960426,571.537128894384,-9565.794138125975,517.9878357857793,540.3362686977789,-1927.3561237556492,481.23537865264,501.99813760504725,-231.1242715270012,2673.900548839097,2965.395724476448,3170.996460835532,3304.833979476971,3429.8260225145436,3177.482421975833,3400.3418310256384,3693.4746823837077,4311.432038522792,2978.546402650625,3177.870255450881,3373.5602582476167,3754.287676563965,3127.3839224372,3259.764769383907,3373.9335567593935,3782.2488139052166,3297.659229896853,3372.1064287785966,3497.83894836149,3836.4195633097024
477,19.08,413.09654235839844,226.93153381347656,423.6094665527344,188.98438453674316,412.29835510253906,156.79075241088867,393.02589416503906,137.90714263916016,374.1999053955078,130.45104503631592,404.7023010253906,146.3818645477295,373.65997314453125,111.55149936676025,371.89273834228516,116.17637872695923,377.6954650878906,126.01946353912354,383.79283905029297,158.02486896514893,355.03711700439453,122.83206939697266,360.2463912963867,130.14474391937256,368.51490020751953,142.1554470062256,365.8209228515625,170.34265995025635,342.7994155883789,135.51372528076172,350.55641174316406,141.39156818389893,358.4417724609375,152.39111423492432,352.6167297363281,181.63002490997314,339.59068298339844,151.6534423828125,347.0951843261719,154.75889682769775,354.14684295654297,163.96739959716797,491.8878868057488,471.54329016226103,1973.2661979543423,466.71398954963126,486.8502274377642,1189.2313789336868,480.4033969192108,501.13026026429105,144.29545383203504,557.8997137167514,581.9701328699513,1153.6080492451192,656.7527939357217,685.0882001770196,2619.403719134857,461.29802595593804,481.2005936868483,346.3896543667573,522.1341051498433,544.6614276347559,-807.9853167584389,650.4546206978533,678.5182941061569,3299.3706972691966,703.2820274401624,733.6249237837005,5204.370702823508,429.82347020745254,448.3680774825677,-227.10395918155655,434.85248656614016,453.6140692737671,-3119.0642633673406,528.0643998623028,550.8475831693692,523.3519384669194,538.9882557408849,562.2427455987557,1580.7311764329781,432.7714910682296,451.44328983680964,-387.42972470527945,493.0419588713447,514.3141092567334,-1240.8808966674997,533.7737352293605,556.8032461325743,903.904100803706,488.575686032014,509.65514038861454,716.1856493990427,479.11439569237484,499.78564545842625,113.57147056952215,539.1598885135357,562.4217834169309,-227.88363693632618,570.9875315196092,595.6226207247379,1382.1588006739744,541.0023631386488,564.3437510681474,1558.640336577504,2693.576064311327,2984.8697335739585,3191.0416712461038,3328.1127847917687,3457.229550521625,3196.730445723307,3422.1282881310285,3720.6154141479537,4340.777035474141,2996.4811257499277,3196.014818221832,3395.5941615743914,3776.7773863879147,3145.4416540306725,3280.3373337541766,3396.205686604697,3802.635019520761,3317.65065571519,3394.6033001152737,3521.6638531904796,3858.9933133524282
478,19.12,413.89434814453125,212.04883575439453,426.22344970703125,174.80501174926758,415.8029556274414,141.4879846572876,397.5505065917969,121.37595176696777,379.10972595214844,112.48551607131958,411.56471252441406,132.15282440185547,386.36505126953125,95.42974948883057,375.6922149658203,86.98490381240845,369.17491912841797,86.47259473800659,388.69773864746094,143.10537815093994,362.46551513671875,106.5562105178833,367.8901672363281,112.06209182739258,375.18428802490234,123.50824356079102,368.9149475097656,155.61511516571045,346.30138397216797,117.72937059402466,354.1257858276367,123.28014850616455,361.63745880126953,134.96460914611816,354.3172073364258,167.2575330734253,342.2299575805664,134.93290901184082,349.9579620361328,136.84216976165771,356.712646484375,145.85832595825195,388.67744938683586,372.6016602806131,-2580.2609354728233,360.4576263040073,376.0094646340588,-2771.0190700926346,392.47366612280393,409.4068270796945,-2293.085829614914,428.48015507228274,446.96680541075966,-3375.08318647979,465.60885468017386,485.6974118492194,-4984.769708195006,394.935338896464,411.9747080015632,-1730.6471421321276,513.1580100763795,535.2980615778785,-234.08415142193633,735.9425208107448,767.6945445401759,2229.406260850476,1011.358781361813,1054.993558693869,8034.215872754214,392.6267679151257,409.56653440384156,-970.0385769681532,447.2727642783748,466.5702162169446,323.90367357943717,490.79630276954964,511.97156498253895,-971.9004546707552,495.10032455180306,516.4612825194167,-1144.5365769834752,376.22596598186016,392.4581246921954,-1474.6291286153564,453.1466747814143,472.69755486199654,-1040.4138598684226,461.49482262665265,481.4058810920724,-1884.934126012547,442.9274000866081,462.0373725644477,-1190.4441956041708,361.8184503829826,377.42900106790603,-3058.9161097630054,423.1887925390346,441.4471485964151,-3024.365870512895,453.599909732975,473.1703445023136,-3061.3069055606074,457.248493575374,476.97634542208846,-2184.185141151474,2709.1231622868004,2999.9101121593208,3207.417944329292,3345.991457008199,3476.6574469955935,3213.20943404337,3443.540210594144,3751.323195929561,4382.976777821895,3012.863787126081,3214.67762687051,3416.073024173693,3797.4358376886917,3161.1399790183605,3299.2452359486565,3415.4619218483795,3821.1165144233387,3332.7478157579067,3412.26118605913,3540.5906669705723,3878.072367169312
479,19.16,410.72059631347656,196.4769744873047,424.4193649291992,160.9453010559082,416.3203430175781,128.2999563217163,399.9937438964844,106.79011344909668,381.48693084716797,96.228346824646,410.9353256225586,117.51163244247437,382.7057647705078,77.82784223556519,375.11741638183594,75.4365348815918,374.84413146972656,82.02094316482544,388.36936950683594,129.392352104187,362.01133728027344,90.52298069000244,366.43383026123047,96.34993314743042,373.60408782958984,107.23787069320679,368.6837387084961,142.41494178771973,346.56124114990234,103.08902263641357,353.47606658935547,108.09883832931519,360.93788146972656,119.03245210647583,353.8991165161133,154.5516300201416,340.8086395263672,120.85019588470459,347.6561737060547,122.39861011505127,354.41219329833984,131.13178253173828,414.44130966922296,397.2999213492685,644.0965070596775,349.4158539523728,364.4912982600517,-287.95415935017843,329.9543349951093,344.1901177881076,-1630.4177322896721,369.72632442971695,385.6780580158603,-1532.2186848724841,410.7513352290335,428.4730808467755,-1430.6082750610983,366.36783928832466,382.1746720202723,-745.0008995322733,449.45628029493287,468.8479393901906,-1661.253054692196,289.0666211861914,301.5383155858832,-11653.905723857319,180.20330584483582,187.97812450459173,-21675.385854731932,342.92392528394606,357.7192772375338,-1296.1814291576943,400.9915337626639,418.2921956150416,-1206.9505150475748,394.48768023328904,411.5077352369553,-2511.5957436395915,408.67320831219064,426.3052937549727,-2253.8997191111007,330.0549525446478,344.2950764522443,-1204.076205998777,366.0663482150018,381.86017320321446,-2270.9345414695517,379.88017335594037,396.26999176927285,-2128.397233069988,398.6877195709017,415.888984037184,-1153.7097131815926,317.81949705520094,331.5317258323281,-1147.4318808894482,353.8563921568393,369.12342218004983,-1808.093160409132,365.6455291514942,381.421198024912,-2293.7286619350402,372.6284729409881,388.7054188715611,-2206.7731637631837,2725.7008146735693,3014.489764089723,3221.185549040816,3361.418579328834,3493.796370229464,3228.496420924181,3462.2941281697513,3763.3847285529964,4390.4959028020785,3027.1725582155823,3231.4093146951113,3432.533333583171,3814.4880494388904,3174.91178207645,3314.519642876785,3431.3127215191503,3837.7520737848263,3346.0090847912,3427.026122946332,3555.8475148915686,3893.6205839241743
480,19.2,406.9374084472656,181.34666919708252,419.6375274658203,143.16598892211914,411.0557174682617,110.74068546295166,393.76007080078125,92.12003231048584,375.8122253417969,86.00337982177734,406.8099594116211,97.29899883270264,376.0228729248047,65.0612211227417,366.73866271972656,67.03411817550659,366.3832473754883,75.2147126197815,385.5638122558594,108.32857847213745,357.41931915283203,74.87849235534668,355.6440734863281,79.39600467681885,360.3843307495117,87.14944839477539,366.6159439086914,122.19370365142822,342.11238861083984,85.58700799942017,340.65731048583984,83.40422630310059,344.3014144897461,86.4478325843811,351.7507553100586,136.98832511901855,335.8734893798828,107.69335269927979,337.1672058105469,101.30199193954468,341.473388671875,100.22998809814453,406.72499076907627,389.9027511816012,-192.90797250366722,460.2783868736894,480.13696257611986,2891.1416079017044,458.28776117329954,478.0604519150329,3346.758353173132,398.4893041832479,415.68200807595423,750.0987515023483,292.35277575050674,304.9662503229079,-3087.670763096689,515.7332182298921,537.9843763301898,3895.242607747937,360.2496166373357,375.7924804514633,-2326.3864734681833,296.6522790164132,309.4512543933792,197.82347018740012,271.4674633915908,283.17984730152244,2380.043069923268,531.2448300399811,554.1652320721732,4911.148870865986,407.612442873076,425.1987619028004,172.66415719397088,502.40331274296244,524.0793559893639,2814.290518810215,601.2001994429515,627.1388053245927,5020.8377892405,508.1672012602676,530.091925782448,4644.921233255092,451.46484170133226,470.9431595880507,2227.0746596209065,695.586250567948,725.5971148805147,8233.178077781047,914.6479729162394,954.110190846138,13455.530170223852,442.3552976126018,461.44058689737045,3247.7215266260587,351.29957797281423,366.45629499963275,-66.67817951042707,589.0064441265206,614.4189540193993,5824.943899862183,837.5311801576082,873.6662167324845,12124.019946523085,2741.9698143043324,3033.6952425927675,3240.307967117418,3378.0458596518715,3505.9950202423806,3250.0157959773887,3477.32582738781,3775.762778728732,4401.823096694139,3049.3391674984696,3248.417265171223,3453.4965078227456,3839.573601651874,3196.115459107748,3333.3573692603068,3460.3366061143706,3875.916481418672,3364.466708267095,3441.6843747463176,3580.4242730523447,3928.567232593474
481,19.24,403.08563232421875,175.09610652923584,416.1906433105469,137.2679615020752,407.03826904296875,105.95674753189087,388.7464904785156,88.42158079147339,372.2003936767578,80.61026573181152,401.385498046875,90.40059328079224,370.0856399536133,62.18254566192627,364.725341796875,68.2982325553894,368.1288528442383,77.17962741851807,380.28846740722656,102.18994617462158,352.46875762939453,73.17436695098877,352.0716094970703,79.30747032165527,358.9011001586914,86.68218612670898,361.5779113769531,116.35138034820557,336.76353454589844,81.34806632995605,335.0764465332031,80.06303787231445,339.19883728027344,82.97766923904419,347.14752197265625,131.62081718444824,329.3681335449219,101.95494174957275,329.7789764404297,94.97989654541016,333.8290786743164,92.97411918640137,191.47054094716438,183.55127513645985,-5381.361245547797,170.7844727783115,178.15291865408645,-7549.6010980508345,156.17689085243046,162.91509689992475,-7878.6338753777045,155.75327301194707,162.47320219223656,-6330.220147092942,162.2710070452488,169.27214194451147,-3392.352709459911,219.392314496559,228.8579314149501,-7728.1611228809925,164.957395565687,172.07443390799767,-5092.95116358664,59.43192694071499,61.99609995850517,-6186.3788608718505,65.70782211247707,68.54276678264806,-5365.927012971859,202.34881664483135,211.07909685836077,-8577.153380345311,130.8914215846426,136.538693493264,-7216.50171023841,89.33902173248566,93.1935275638501,-10772.145710637844,38.87726691705365,40.55461517018328,-14664.604753860234,192.86412537430292,201.18519137099867,-8222.668360286234,170.6217788801436,177.9832053755061,-7323.998855313615,162.6145415312293,169.63049812490732,-13899.165418890187,154.26909894310825,160.92499386947196,-19829.62992441665,176.7765160206659,184.40348684076588,-6925.927501415114,216.8654749596767,226.22207212901571,-3505.855571765426,243.09826125200783,253.58666427477894,-9020.807243615507,263.4899298398034,274.8581254096461,-14970.202283070961,2749.628635942219,3040.821359338931,3246.824570993415,3384.5447877395613,3512.765905920161,3259.1701132339867,3484.20880474413,3778.2426227270716,4404.564807365446,3057.782331372804,3253.8788129109535,3457.2242489252994,3841.1957862586814,3204.162866762588,3340.476697475327,3467.121826039367,3882.3534811734507,3371.842847740725,3450.7332576314784,3590.5677396233364,3939.56155760986
482,19.28,402.6544189453125,173.48267555236816,414.86663818359375,135.2832555770874,405.8976745605469,103.72644424438477,386.6968536376953,87.26534843444824,368.50353240966797,82.44922399520874,401.5205764770508,90.77679634094238,369.90306854248047,61.65320634841919,363.8905715942383,68.74463081359863,367.7604675292969,78.96074295043945,380.4645538330078,102.37041234970093,352.6863098144531,72.66016244888306,353.33919525146484,80.57487487792969,360.8315658569336,89.7013807296753,361.66271209716797,116.42042398452759,336.4372253417969,80.51623821258545,338.02459716796875,84.35902118682861,344.37416076660156,91.7327070236206,346.2141799926758,131.4066982269287,329.06009674072266,101.6409158706665,332.79930114746094,100.35730361938477,338.8718032836914,104.13798093795776,43.55288814103709,41.75153062511547,-3697.9413201531825,59.64502905146314,62.21839629718,-2898.3630589226614,62.62591579964998,65.3278925278831,-2439.6801093010413,58.83177522967391,61.37005487830634,-2527.578682848255,103.22472669685916,107.67832718719634,-1539.8453689328783,9.992963923590443,10.424107414633257,-5460.84560000792,13.998491637208035,14.602452444026502,-3936.7995365992792,23.66580729848421,24.686861597792536,-932.7309590178158,45.470321902836275,47.432125575293206,-527.7660301838713,6.303494551248176,6.575456970744035,-5112.590997190418,13.95831345492608,14.560540785880404,-3049.4538176845895,44.81272108738417,46.74615276596076,-1161.1843699472336,89.5901566254302,93.45549759792941,1322.5220606936532,2.733837260327022,2.8517878653099746,-4958.335087642217,22.338527725794187,23.302316938093792,-3867.0222109353076,130.25711305878133,135.87701791251,-843.8370053099327,254.25707929856668,265.22692624581225,2607.548309408507,23.939692191566404,24.972563174078058,-3985.7730916671953,10.997128186602588,11.471596049598096,-5368.76190198544,154.18914556303804,160.84159092432097,-2318.6268337614492,306.2483476423384,319.4613425793971,1115.0804292437756,2751.3707514678604,3043.310095190818,3249.4376866945304,3386.9995899346936,3517.073039007649,3259.587077530572,3484.792902841891,3779.2300971909835,4406.462092388457,3058.045349651634,3254.461234542389,3459.094095035938,3844.9340061625985,3204.2769382772003,3341.4087901528505,3472.5569067558677,3892.9625582232834,3372.841750267688,3451.1921214734625,3597.001403260309,3952.3400113130356
483,19.32,398.7434768676758,170.01102447509766,411.60400390625,133.125,402.3653030395508,102.85519123077393,383.70643615722656,85.30715703964233,366.7904281616211,77.75436401367188,396.3256072998047,86.36732339859009,365.1137161254883,59.50520038604736,359.1613006591797,65.24024963378906,361.98482513427734,73.62990617752075,375.39844512939453,98.03926706314087,347.88272857666016,70.85361957550049,346.5084457397461,76.09890460968018,352.33299255371094,82.51372575759888,356.69261932373047,112.12625741958618,332.1672058105469,78.75627994537354,329.1123962402344,76.26322746276855,331.7281723022461,77.75738954544067,341.93897247314453,127.15550422668457,323.8998031616211,97.06468105316162,324.5491409301758,91.06536626815796,328.7070846557617,90.15150547027588,136.3785271774593,130.7378797846642,2320.640975910555,97.79714196912674,102.01657091182919,994.9543653662298,90.9557941257394,94.8800551267591,738.8040649719003,89.36270980596778,93.21823765229946,796.204569349828,124.94107713966758,130.33162318631952,566.3323999780794,170.35102799417217,177.7007730221469,4181.916640187841,131.22458370226838,136.88622979252145,3057.0944337123738,147.15359966416364,153.5024984657445,3220.3909216987995,196.49406125671015,204.97173977002956,3938.4903548684088,166.6288482115973,173.81800088699083,4181.06359790617,128.30137825995376,133.836903510677,2981.9090681199145,204.16514261453207,212.9737876781136,4155.690872803821,278.26261448030493,290.26817318651854,4920.316889714728,164.20583246347468,171.29044483666306,4210.966424283827,115.46243950843937,120.4440325207458,2428.5428895663,301.00789171427846,313.99478872075764,4452.944270206191,471.1890032517028,491.5183142905774,5657.284701119129,150.72750612190927,157.23060006705666,3306.450922324465,172.42852672821564,179.8679048283881,4209.90771946975,310.6497659644202,324.0526588011844,4080.276696921586,432.24920531523827,450.8984702185318,3285.9281909783676,2756.8258925549585,3047.390758027291,3253.2328888996008,3390.7283194407855,3522.2863039351014,3266.695108451458,3490.268352033592,3785.370197129613,4414.660961979258,3064.998069687114,3259.8147106828155,3467.613046543063,3856.544733090059,3211.1285560706665,3346.2265514536803,3485.116698304698,3912.623290794906,3379.13097427037,3458.386837666598,3609.9635096123566,3970.3759501217764
484,19.36,395.7218933105469,169.01267051696777,407.9602813720703,132.06321716308594,397.889404296875,101.57652854919434,377.11578369140625,85.70873737335205,358.91014099121094,80.40059566497803,392.615966796875,83.90685796737671,360.2181625366211,58.898009061813354,353.8178253173828,66.1875057220459,356.94496154785156,74.63607788085938,371.8855285644531,96.27835035324097,342.6044464111328,69.05231952667236,341.18457794189453,76.00061416625977,347.8506851196289,83.602294921875,353.5725402832031,111.17061853408813,326.6914749145508,77.07216739654541,323.5050964355469,75.23092746734619,327.0965576171875,76.85331344604492,339.27547454833984,127.27211952209473,320.6368637084961,97.16094732284546,320.1722717285156,90.07957935333252,323.6823272705078,87.84178733825684,82.98852841242285,79.55610370371252,-1334.7499691259109,94.88182353213826,98.97547191783725,-76.02747484979844,116.3739871275765,121.39490859396038,662.871336680032,165.07189094763714,172.19386915954607,1974.3907876811652,207.81823163600413,216.78448815158836,2161.321624131721,111.28601326978512,116.08741559968895,-1540.3339355614487,123.32661474134305,128.6475052823919,-205.9681127532386,135.66968808730562,141.5231168996088,-299.48453915339286,128.4829912536575,134.02635214360876,-1773.63469066052,98.23890029999708,102.4773887760297,-1783.5153027740282,139.42951733051413,145.44516287031044,290.20648399083626,133.1193762668226,138.86277262529745,-1852.775376320404,115.31495663789633,120.2901865451059,-4249.449666035316,81.57871543260372,85.09840512980857,-2154.800992671362,143.22155896216915,149.4008110234893,723.9194625685876,142.53827201009358,148.68804385671922,-4132.66862160096,117.97565475647151,123.06567970189246,-9211.315864717124,66.65123931032001,69.5268874381736,-2192.5928157220765,81.60898031711383,85.1299757838645,-2368.44822611309,112.16271620363167,117.00194362390873,-5176.267879431892,138.25471201292112,144.21967092262494,-7666.969982397672,2760.1454336914553,3051.3497769040046,3258.0886852433596,3397.6160742071675,3530.9576834611653,3271.3386050754452,3495.414252244888,3791.0311218055976,4420.022016065002,3069.0971652381545,3265.632517197628,3473.1675574480746,3861.3563405518635,3214.532492275859,3352.2025838946197,3491.0642200589664,3917.545917982982,3381.9120497678973,3461.7920366979524,3614.6435873573128,3976.1447369586817
485,19.4,392.7339553833008,168.49987506866455,405.67718505859375,130.84267616271973,395.71815490722656,101.15719556808472,374.8152160644531,85.66329002380371,356.7807388305664,80.86498260498047,389.0324020385742,82.6386022567749,356.54483795166016,59.0967071056366,350.70301055908203,66.5967321395874,353.84735107421875,74.30771827697754,368.15364837646484,94.63746070861816,339.10888671875,68.43119144439697,338.2723617553711,76.20321035385132,345.28736114501953,84.14242744445801,349.89383697509766,109.52136754989624,322.39288330078125,76.40544176101685,318.3473587036133,73.71175289154053,321.2840270996094,73.76226425170898,335.75782775878906,126.09186172485352,315.9946823120117,96.23398303985596,314.4607925415039,88.13023567199707,317.2530746459961,84.3318772315979,79.0605121967236,75.79055114621886,-98.20040539248147,64.7217559547465,67.5141570903972,-786.5328706860012,55.284288348357805,57.66951271828273,-1593.1348968919413,57.52541214414343,60.007329141457234,-2804.663500452221,54.48628721868024,56.83708206443836,-3998.68515217875,95.03423371478246,99.13445779301054,-423.8239451669603,91.96736655975323,95.93527155608585,-817.8058431576513,78.53954911118906,81.92811487082209,-1489.8750507196678,77.87413994637892,81.2339968231938,-1319.8088830103738,101.91739474732036,106.31459078498607,95.93005022390919,88.7578787263507,92.58731131354293,-1321.4462889191877,72.98136890790923,76.13012861650368,-1568.3161002198442,65.49032820176144,68.31588916108711,-1299.3574346004696,100.78717316058889,105.1356061201247,500.9300247579034,108.74974981304759,113.44172580164735,-898.9771305460487,134.42039908247233,140.21992768789158,-211.70290422069087,164.58298845032152,171.68387310769708,1215.4548351451153,92.75925629009213,96.76132713606354,680.8609924472485,118.3456560773458,123.45164462099365,958.0417209282289,150.87439994004635,157.38383157579767,1009.5471987972236,183.12352092682102,191.02433140788938,1170.1165121316108,2763.3078541793243,3054.05034318762,3260.395465752091,3400.0163673728257,3533.2311667437425,3275.3039833871658,3499.251663107131,3794.308246400431,4423.27137593793,3073.349748869554,3269.3360096501697,3476.212762592735,3864.0889761183066,3218.737916520664,3356.7402529266856,3496.673017166482,3924.41327290729,3385.7825028533393,3466.730102482792,3620.938940620345,3983.785710214997
486,19.44,391.07398986816406,167.7894687652588,403.92662048339844,130.66333293914795,394.3383026123047,101.20209217071533,373.37974548339844,85.76233863830566,355.27099609375,80.5596399307251,386.50291442871094,82.13855981826782,354.2023468017578,59.021276235580444,347.7154541015625,66.27203464508057,350.4027557373047,74.42534923553467,365.9219741821289,94.10228490829468,337.0732116699219,68.04712772369385,336.40750885009766,76.28701686859131,343.5437774658203,85.27015686035156,348.2026672363281,109.25447702407837,320.6174850463867,76.2081241607666,316.81854248046875,74.79882717132568,319.90528106689453,76.74792766571045,334.3394470214844,126.3012170791626,314.4792175292969,96.54416799545288,313.304500579834,89.47540283203125,316.3761901855469,87.33710289001465,47.08734453517302,45.139801086193266,-799.3291915387645,43.993183589689934,45.89125656383227,-540.5725131641234,34.5145626939642,36.003683355809365,-541.6457340618342,35.97209349888673,37.52409889886782,-562.0807560647354,38.507769346679524,40.1691757357495,-416.6976582172216,64.46098630547765,67.24213661126412,-797.3080295436606,58.59263287483457,61.12059479686357,-870.366918980557,75.12873139570867,78.37013842762015,-88.94941108004843,86.16508166559255,89.88264878575335,216.21629906398852,57.373681068265306,59.84905167291183,-1161.638477801856,51.78970605958846,54.02415770389996,-964.0788402410742,46.66837720970462,48.68187062620699,-686.2064497574174,51.91253269828914,54.15228366182239,-354.09013748161817,42.80249436438506,44.64919540190576,-1512.1602679554737,44.65823830126184,46.585004865441526,-1671.4180234051455,46.89755813152966,48.92093949153623,-2282.4747049088837,82.21589963487067,85.76308045718147,-2148.0198162628903,35.84370220428261,37.39016819959873,-1484.2789734116202,38.6720846859173,40.34058041199804,-2077.77660522489,44.34584104694104,46.2591293234125,-2778.117556309629,78.26360750287971,81.6402678429355,-2734.601589123847,2765.1913479607315,3055.8859934501734,3261.835613086323,3401.51733132878,3534.8379337731726,3277.993668851617,3501.696486899006,3797.4430519375355,4426.866681889361,3075.7437109364705,3271.496975958326,3478.1600374177838,3866.2550674647796,3220.52388433674,3358.603653121303,3498.629854746144,3927.8437961255772,3387.2781095813234,3468.343725699272,3622.7893057932815,3987.051320928714
